ENSMUSG00000001847	5442
ENSMUSG00000001855	1647
ENSMUSG00000001864	518
ENSMUSG00000001865	0
ENSMUSG00000001870	7671
ENSMUSG00000001891	2257
ENSMUSG00000001901	2
ENSMUSG00000001909	1532
ENSMUSG00000001910	2062
ENSMUSG00000001911	3172
ENSMUSG00000001918	2996
ENSMUSG00000001924	14374
ENSMUSG00000001930	27
ENSMUSG00000001942	296
ENSMUSG00000001943	0
ENSMUSG00000001946	38
ENSMUSG00000001948	13
ENSMUSG00000001962	1094
ENSMUSG00000001964	1276
ENSMUSG00000001983	223
ENSMUSG00000001985	6
ENSMUSG00000001986	1247
ENSMUSG00000001988	9
ENSMUSG00000001995	638
ENSMUSG00000001998	513
ENSMUSG00000001999	425
ENSMUSG00000002006	150
ENSMUSG00000002007	8
ENSMUSG00000002010	1792
ENSMUSG00000002012	25
ENSMUSG00000002014	1716
ENSMUSG00000002015	2722
ENSMUSG00000002017	1572
ENSMUSG00000002020	5217
ENSMUSG00000002028	2639
ENSMUSG00000002031	1378
ENSMUSG00000002032	28
ENSMUSG00000002033	1
ENSMUSG00000002043	400
ENSMUSG00000002052	3971
ENSMUSG00000002055	698
ENSMUSG00000002057	12
ENSMUSG00000002058	256
ENSMUSG00000002059	1190
ENSMUSG00000002064	1086
ENSMUSG00000002068	700
ENSMUSG00000002076	18
ENSMUSG00000002083	435
ENSMUSG00000002100	181
ENSMUSG00000002102	3481
ENSMUSG00000002103	944
ENSMUSG00000002104	4
ENSMUSG00000002105	1218
ENSMUSG00000002107	822
ENSMUSG00000002108	33
ENSMUSG00000002109	82
ENSMUSG00000002111	2
ENSMUSG00000002129	2378
ENSMUSG00000002147	1785
ENSMUSG00000002190	3
ENSMUSG00000002204	3
ENSMUSG00000002205	473
ENSMUSG00000002210	542
ENSMUSG00000002221	647
ENSMUSG00000002222	1546
ENSMUSG00000002227	1684
ENSMUSG00000002228	652
ENSMUSG00000002233	4579
ENSMUSG00000002240	0
ENSMUSG00000002249	953
ENSMUSG00000002250	920
ENSMUSG00000002257	1084
ENSMUSG00000002265	3978
ENSMUSG00000002266	315
ENSMUSG00000002274	339
ENSMUSG00000002279	370
ENSMUSG00000002280	874
ENSMUSG00000002289	159
ENSMUSG00000002297	1590
ENSMUSG00000002307	662
ENSMUSG00000002308	604
ENSMUSG00000002319	1331
ENSMUSG00000002320	1115
ENSMUSG00000002324	33
ENSMUSG00000002325	447
ENSMUSG00000002326	203
ENSMUSG00000002329	505
ENSMUSG00000002332	1909
ENSMUSG00000002341	15
ENSMUSG00000002342	718
ENSMUSG00000002343	317
ENSMUSG00000002345	351
ENSMUSG00000002346	408
ENSMUSG00000002365	2540
ENSMUSG00000002372	1639
ENSMUSG00000002379	631
ENSMUSG00000002384	657
ENSMUSG00000002393	219
ENSMUSG00000002395	874
ENSMUSG00000002396	235
ENSMUSG00000002409	316
ENSMUSG00000002413	1356
ENSMUSG00000002416	267
ENSMUSG00000002428	1485
ENSMUSG00000002455	2073
ENSMUSG00000002458	826
ENSMUSG00000002459	164
ENSMUSG00000002475	19
ENSMUSG00000002477	1038
ENSMUSG00000002486	360
ENSMUSG00000002489	1243
ENSMUSG00000002496	2009
ENSMUSG00000002500	1
ENSMUSG00000002504	676
ENSMUSG00000002524	2798
ENSMUSG00000002546	2398
ENSMUSG00000002550	306
ENSMUSG00000002565	10
ENSMUSG00000002578	282
ENSMUSG00000002580	416
ENSMUSG00000002588	0
ENSMUSG00000002602	6616
ENSMUSG00000002603	413
ENSMUSG00000002608	875
ENSMUSG00000002617	121
ENSMUSG00000002625	848
ENSMUSG00000002633	0
ENSMUSG00000002635	343
ENSMUSG00000002658	2320
ENSMUSG00000002660	780
ENSMUSG00000002661	125
ENSMUSG00000002664	5
ENSMUSG00000002668	137
ENSMUSG00000002679	498
ENSMUSG00000002688	360
ENSMUSG00000002699	1
ENSMUSG00000002718	3502
ENSMUSG00000002728	1147
ENSMUSG00000002731	443
ENSMUSG00000002732	438
ENSMUSG00000002733	857
ENSMUSG00000002741	2871
ENSMUSG00000002748	3819
ENSMUSG00000002763	720
ENSMUSG00000002767	755
ENSMUSG00000002768	905
ENSMUSG00000002769	9
ENSMUSG00000002771	144
ENSMUSG00000002778	3270
ENSMUSG00000002781	294
ENSMUSG00000002791	0
ENSMUSG00000002797	166
ENSMUSG00000002799	1270
ENSMUSG00000002803	188
ENSMUSG00000002804	154
ENSMUSG00000002808	814
ENSMUSG00000002812	3469
ENSMUSG00000002814	455
ENSMUSG00000002820	395
ENSMUSG00000002825	470
ENSMUSG00000002831	64
ENSMUSG00000002833	1419
ENSMUSG00000002835	809
ENSMUSG00000002844	1106
ENSMUSG00000002845	885
ENSMUSG00000002846	394
ENSMUSG00000002847	49
ENSMUSG00000002870	1541
ENSMUSG00000002871	632
ENSMUSG00000002881	2032
ENSMUSG00000002885	553
ENSMUSG00000002897	720
ENSMUSG00000002900	8701
ENSMUSG00000002908	82
ENSMUSG00000002910	170
ENSMUSG00000002930	1
ENSMUSG00000002944	3
ENSMUSG00000002948	790
ENSMUSG00000002949	1195
ENSMUSG00000002957	5435
ENSMUSG00000002963	754
ENSMUSG00000002968	1423
ENSMUSG00000002980	52
ENSMUSG00000002981	2683
ENSMUSG00000002983	333
ENSMUSG00000002984	1624
ENSMUSG00000002985	106
ENSMUSG00000002992	0
ENSMUSG00000002996	847
ENSMUSG00000002997	480
ENSMUSG00000003031	762
ENSMUSG00000003032	10067
ENSMUSG00000003033	1235
ENSMUSG00000003037	1548
ENSMUSG00000003038	518
ENSMUSG00000003039	1417
ENSMUSG00000003051	113
ENSMUSG00000003053	0
ENSMUSG00000003062	763
ENSMUSG00000003068	1347
ENSMUSG00000003070	62
ENSMUSG00000003072	4937
ENSMUSG00000003099	1620
ENSMUSG00000003119	1257
ENSMUSG00000003123	104
ENSMUSG00000003131	4177
ENSMUSG00000003134	298
ENSMUSG00000003135	957
ENSMUSG00000003153	2842
ENSMUSG00000003154	913
ENSMUSG00000003161	2316
ENSMUSG00000003166	1477
ENSMUSG00000003184	859
ENSMUSG00000003190	134
ENSMUSG00000003198	113
ENSMUSG00000003199	888
ENSMUSG00000003200	1477
ENSMUSG00000003206	0
ENSMUSG00000003208	131
ENSMUSG00000003226	4812
ENSMUSG00000003227	0
ENSMUSG00000003228	739
ENSMUSG00000003233	1639
ENSMUSG00000003234	1024
ENSMUSG00000003235	2640
ENSMUSG00000003269	1116
ENSMUSG00000003271	493
ENSMUSG00000003273	81
ENSMUSG00000003279	1282
ENSMUSG00000003282	393
ENSMUSG00000003283	964
ENSMUSG00000003299	678
ENSMUSG00000003308	861
ENSMUSG00000003309	848
ENSMUSG00000003316	6789
ENSMUSG00000003341	13
ENSMUSG00000003344	640
ENSMUSG00000003345	2527
ENSMUSG00000003346	1020
ENSMUSG00000003348	821
ENSMUSG00000003352	1766
ENSMUSG00000003354	18
ENSMUSG00000003355	273
ENSMUSG00000003360	2032
ENSMUSG00000003363	2096
ENSMUSG00000003378	922
ENSMUSG00000003379	4
ENSMUSG00000003380	1157
ENSMUSG00000003382	614
ENSMUSG00000003402	3698
ENSMUSG00000003410	32
ENSMUSG00000003411	39
ENSMUSG00000003418	2
ENSMUSG00000003420	459
ENSMUSG00000003421	1519
ENSMUSG00000003423	459
ENSMUSG00000003429	5372
ENSMUSG00000003435	4801
ENSMUSG00000003436	36
ENSMUSG00000003437	1174
ENSMUSG00000003438	1222
ENSMUSG00000003444	141
ENSMUSG00000003452	278
ENSMUSG00000003458	3005
ENSMUSG00000003464	1230
ENSMUSG00000003469	673
ENSMUSG00000003476	100
ENSMUSG00000003477	21
ENSMUSG00000003484	0
ENSMUSG00000003500	2048
ENSMUSG00000003505	0
ENSMUSG00000003518	865
ENSMUSG00000003526	940
ENSMUSG00000003527	457
ENSMUSG00000003528	1896
ENSMUSG00000003531	420
ENSMUSG00000003534	1364
ENSMUSG00000003541	1318
ENSMUSG00000003545	4648
ENSMUSG00000003546	588
ENSMUSG00000003549	711
ENSMUSG00000003555	1
ENSMUSG00000003559	79
ENSMUSG00000003573	664
ENSMUSG00000003575	531
ENSMUSG00000003581	334
ENSMUSG00000003585	27
ENSMUSG00000003604	494
ENSMUSG00000003617	480
ENSMUSG00000003623	849
ENSMUSG00000003644	960
ENSMUSG00000003657	0
ENSMUSG00000003660	4789
ENSMUSG00000003662	794
ENSMUSG00000003665	30
ENSMUSG00000003680	170
ENSMUSG00000003721	793
ENSMUSG00000003731	2735
ENSMUSG00000003746	1665
ENSMUSG00000003752	460
ENSMUSG00000003762	372
ENSMUSG00000003778	1604
ENSMUSG00000003779	1300
ENSMUSG00000003808	1487
ENSMUSG00000003809	415
ENSMUSG00000003810	2074
ENSMUSG00000003812	237
ENSMUSG00000003813	924
ENSMUSG00000003814	23286
ENSMUSG00000003824	89
ENSMUSG00000003847	6083
ENSMUSG00000003848	1167
ENSMUSG00000003849	488
ENSMUSG00000003863	504
ENSMUSG00000003865	2130
ENSMUSG00000003868	2245
ENSMUSG00000003872	9
ENSMUSG00000003873	1963
ENSMUSG00000003882	0
ENSMUSG00000003923	653
ENSMUSG00000003929	286
ENSMUSG00000003934	21
ENSMUSG00000003948	436
ENSMUSG00000003949	57
ENSMUSG00000003955	1758
ENSMUSG00000003970	16200
ENSMUSG00000003974	0
ENSMUSG00000003992	351
ENSMUSG00000004018	132
ENSMUSG00000004031	3
ENSMUSG00000004032	388
ENSMUSG00000004035	35
ENSMUSG00000004038	2
ENSMUSG00000004040	4266
ENSMUSG00000004043	818
ENSMUSG00000004044	13707
ENSMUSG00000004054	711
ENSMUSG00000004056	1857
ENSMUSG00000004069	1408
ENSMUSG00000004070	556
ENSMUSG00000004071	890
ENSMUSG00000004085	1720
ENSMUSG00000004096	1477
ENSMUSG00000004098	1152
ENSMUSG00000004099	3424
ENSMUSG00000004100	1240
ENSMUSG00000004105	7257
ENSMUSG00000004110	1
ENSMUSG00000004113	29
ENSMUSG00000004127	410
ENSMUSG00000004151	421
ENSMUSG00000004187	92
ENSMUSG00000004207	17557
ENSMUSG00000004221	1242
ENSMUSG00000004231	0
ENSMUSG00000004233	340
ENSMUSG00000004263	107
ENSMUSG00000004264	2822
ENSMUSG00000004266	62
ENSMUSG00000004267	984
ENSMUSG00000004268	1356
ENSMUSG00000004270	1225
ENSMUSG00000004285	963
ENSMUSG00000004296	0
ENSMUSG00000004317	1716
ENSMUSG00000004319	1737
ENSMUSG00000004328	39
ENSMUSG00000004341	0
ENSMUSG00000004344	0
ENSMUSG00000004347	42
ENSMUSG00000004356	2422
ENSMUSG00000004359	0
ENSMUSG00000004360	10
ENSMUSG00000004364	2870
ENSMUSG00000004366	1
ENSMUSG00000004371	92
ENSMUSG00000004383	1143
ENSMUSG00000004393	1457
ENSMUSG00000004394	1263
ENSMUSG00000004415	4
ENSMUSG00000004446	1103
ENSMUSG00000004451	2014
ENSMUSG00000004455	827
ENSMUSG00000004460	2163
ENSMUSG00000004462	437
ENSMUSG00000004473	60
ENSMUSG00000004500	153
ENSMUSG00000004508	351
ENSMUSG00000004530	4151
ENSMUSG00000004535	4773
ENSMUSG00000004540	6
ENSMUSG00000004542	2
ENSMUSG00000004552	0
ENSMUSG00000004558	213
ENSMUSG00000004561	344
ENSMUSG00000004562	1921
ENSMUSG00000004565	1090
ENSMUSG00000004567	761
ENSMUSG00000004568	2617
ENSMUSG00000004591	2448
ENSMUSG00000004609	10
ENSMUSG00000004610	226
ENSMUSG00000004612	0
ENSMUSG00000004626	1299
ENSMUSG00000004630	2
ENSMUSG00000004631	401
ENSMUSG00000004633	37
ENSMUSG00000004637	294
ENSMUSG00000004642	573
ENSMUSG00000004651	0
ENSMUSG00000004654	0
ENSMUSG00000004655	2711
ENSMUSG00000004661	278
ENSMUSG00000004665	6175
ENSMUSG00000004667	2281
ENSMUSG00000004668	5
ENSMUSG00000004677	3548
ENSMUSG00000004698	182
ENSMUSG00000004707	0
ENSMUSG00000004709	4
ENSMUSG00000004730	1
ENSMUSG00000004748	28
ENSMUSG00000004768	1187
ENSMUSG00000004771	3049
ENSMUSG00000004788	997
ENSMUSG00000004789	4566
ENSMUSG00000004791	87
ENSMUSG00000004798	981
ENSMUSG00000004814	0
ENSMUSG00000004815	356
ENSMUSG00000004821	0
ENSMUSG00000004837	4
ENSMUSG00000004842	1
ENSMUSG00000004843	2121
ENSMUSG00000004846	3641
ENSMUSG00000004849	2041
ENSMUSG00000004864	1656
ENSMUSG00000004865	2602
ENSMUSG00000004872	1
ENSMUSG00000004880	903
ENSMUSG00000004885	3675
ENSMUSG00000004891	3037
ENSMUSG00000004892	4
ENSMUSG00000004894	0
ENSMUSG00000004895	798
ENSMUSG00000004896	357
ENSMUSG00000004897	10621
ENSMUSG00000004902	3
ENSMUSG00000004929	3298
ENSMUSG00000004931	767
ENSMUSG00000004933	35
ENSMUSG00000004934	727
ENSMUSG00000004936	3465
ENSMUSG00000004937	2283
ENSMUSG00000004939	0
ENSMUSG00000004945	828
ENSMUSG00000004947	1184
ENSMUSG00000004948	54
ENSMUSG00000004951	990
ENSMUSG00000004952	346
ENSMUSG00000004961	15
ENSMUSG00000004980	16220
ENSMUSG00000004988	11
ENSMUSG00000004994	240
ENSMUSG00000004996	639
ENSMUSG00000005034	1449
ENSMUSG00000005043	370
ENSMUSG00000005045	50
ENSMUSG00000005054	1365
ENSMUSG00000005057	63
ENSMUSG00000005069	1127
ENSMUSG00000005078	720
ENSMUSG00000005087	11141
ENSMUSG00000005089	31
ENSMUSG00000005102	1111
ENSMUSG00000005103	5400
ENSMUSG00000005107	36
ENSMUSG00000005124	2164
ENSMUSG00000005125	3760
ENSMUSG00000005131	15
ENSMUSG00000005142	1659
ENSMUSG00000005148	187
ENSMUSG00000005150	246
ENSMUSG00000005161	4831
ENSMUSG00000005198	4879
ENSMUSG00000005202	0
ENSMUSG00000005204	2389
ENSMUSG00000005220	2
ENSMUSG00000005225	725
ENSMUSG00000005232	0
ENSMUSG00000005233	446
ENSMUSG00000005237	12
ENSMUSG00000005251	705
ENSMUSG00000005262	1275
ENSMUSG00000005267	99
ENSMUSG00000005268	45
ENSMUSG00000005299	1567
ENSMUSG00000005312	3833
ENSMUSG00000005320	1
ENSMUSG00000005338	50
ENSMUSG00000005339	0
ENSMUSG00000005354	2501
ENSMUSG00000005355	23
ENSMUSG00000005357	75
ENSMUSG00000005360	180
ENSMUSG00000005362	667
ENSMUSG00000005364	13
ENSMUSG00000005370	1626
ENSMUSG00000005371	2095
ENSMUSG00000005373	4
ENSMUSG00000005374	863
ENSMUSG00000005378	772
ENSMUSG00000005397	9150
ENSMUSG00000005410	1713
ENSMUSG00000005413	2198
ENSMUSG00000005417	6460
ENSMUSG00000005442	3594
ENSMUSG00000005447	537
ENSMUSG00000005465	6
ENSMUSG00000005469	1596
ENSMUSG00000005470	390
ENSMUSG00000005474	0
ENSMUSG00000005481	2990
ENSMUSG00000005483	1492
ENSMUSG00000005493	3
ENSMUSG00000005501	867
ENSMUSG00000005503	4
ENSMUSG00000005505	141
ENSMUSG00000005506	3604
ENSMUSG00000005510	589
ENSMUSG00000005514	2050
ENSMUSG00000005533	3438
ENSMUSG00000005534	1325
ENSMUSG00000005540	0
ENSMUSG00000005547	0
ENSMUSG00000005553	92
ENSMUSG00000005566	6724
ENSMUSG00000005575	2389
ENSMUSG00000005580	184
ENSMUSG00000005583	238
ENSMUSG00000005609	1541
ENSMUSG00000005610	23638
ENSMUSG00000005611	67
ENSMUSG00000005615	1712
ENSMUSG00000005621	1027
ENSMUSG00000005625	2772
ENSMUSG00000005628	17
ENSMUSG00000005640	3
ENSMUSG00000005649	1
ENSMUSG00000005656	3322
ENSMUSG00000005667	1528
ENSMUSG00000005672	39
ENSMUSG00000005674	112
ENSMUSG00000005677	1
ENSMUSG00000005681	12
ENSMUSG00000005682	899
ENSMUSG00000005683	9385
ENSMUSG00000005686	299
ENSMUSG00000005687	1314
ENSMUSG00000005696	0
ENSMUSG00000005698	1699
ENSMUSG00000005699	105
ENSMUSG00000005705	2
ENSMUSG00000005716	0
ENSMUSG00000005718	194
ENSMUSG00000005732	1577
ENSMUSG00000005763	2
ENSMUSG00000005774	324
ENSMUSG00000005779	3118
ENSMUSG00000005800	1
ENSMUSG00000005802	1971
ENSMUSG00000005803	500
ENSMUSG00000005804	743
ENSMUSG00000005813	1971
ENSMUSG00000005823	1001
ENSMUSG00000005824	0
ENSMUSG00000005836	45
ENSMUSG00000005846	4421
ENSMUSG00000005864	1
ENSMUSG00000005871	3167
ENSMUSG00000005873	2606
ENSMUSG00000005881	2358
ENSMUSG00000005882	562
ENSMUSG00000005883	1
ENSMUSG00000005886	1281
ENSMUSG00000005891	0
ENSMUSG00000005892	127
ENSMUSG00000005893	757
ENSMUSG00000005897	544
ENSMUSG00000005899	1034
ENSMUSG00000005907	316
ENSMUSG00000005917	0
ENSMUSG00000005936	2491
ENSMUSG00000005947	12
ENSMUSG00000005949	508
ENSMUSG00000005950	54
ENSMUSG00000005951	82
ENSMUSG00000005952	45
ENSMUSG00000005958	643
ENSMUSG00000005968	2163
ENSMUSG00000005973	4400
ENSMUSG00000005980	55
ENSMUSG00000005981	2485
ENSMUSG00000005982	567
ENSMUSG00000005983	24
ENSMUSG00000005986	109
ENSMUSG00000005994	0
ENSMUSG00000006005	6469
ENSMUSG00000006007	1
ENSMUSG00000006010	922
ENSMUSG00000006014	446
ENSMUSG00000006019	384
ENSMUSG00000006021	193
ENSMUSG00000006024	3830
ENSMUSG00000006050	1068
ENSMUSG00000006056	182
ENSMUSG00000006057	562
ENSMUSG00000006058	747
ENSMUSG00000006095	1031
ENSMUSG00000006127	701
ENSMUSG00000006134	1650
ENSMUSG00000006143	98
ENSMUSG00000006154	161
ENSMUSG00000006169	3293
ENSMUSG00000006179	37
ENSMUSG00000006191	287
ENSMUSG00000006200	26
ENSMUSG00000006204	1
ENSMUSG00000006205	1354
ENSMUSG00000006215	556
ENSMUSG00000006216	1
ENSMUSG00000006218	22
ENSMUSG00000006219	1042
ENSMUSG00000006221	23
ENSMUSG00000006235	9
ENSMUSG00000006241	50
ENSMUSG00000006262	1641
ENSMUSG00000006269	0
ENSMUSG00000006270	0
ENSMUSG00000006273	2776
ENSMUSG00000006276	2118
ENSMUSG00000006281	1078
ENSMUSG00000006288	555
ENSMUSG00000006289	399
ENSMUSG00000006299	2660
ENSMUSG00000006301	5565
ENSMUSG00000006304	7732
ENSMUSG00000006307	2098
