ENSMUSG00000000787	7969
ENSMUSG00000000791	6
ENSMUSG00000000792	1
ENSMUSG00000000794	17
ENSMUSG00000000804	1771
ENSMUSG00000000805	0
ENSMUSG00000000811	219
ENSMUSG00000000817	1
ENSMUSG00000000823	1069
ENSMUSG00000000826	2802
ENSMUSG00000000827	1626
ENSMUSG00000000838	2459
ENSMUSG00000000861	14
ENSMUSG00000000869	21
ENSMUSG00000000876	268
ENSMUSG00000000881	792
ENSMUSG00000000884	78
ENSMUSG00000000889	17
ENSMUSG00000000901	816
ENSMUSG00000000902	1163
ENSMUSG00000000903	3
ENSMUSG00000000915	204
ENSMUSG00000000916	175
ENSMUSG00000000934	187
ENSMUSG00000000938	443
ENSMUSG00000000942	21
ENSMUSG00000000948	35
ENSMUSG00000000957	10562
ENSMUSG00000000958	46
ENSMUSG00000000959	757
ENSMUSG00000000976	538
ENSMUSG00000000982	0
ENSMUSG00000000983	2
ENSMUSG00000001014	0
ENSMUSG00000001016	931
ENSMUSG00000001017	1701
ENSMUSG00000001018	1246
ENSMUSG00000001020	2349
ENSMUSG00000001021	9
ENSMUSG00000001023	2
ENSMUSG00000001025	20042
ENSMUSG00000001027	0
ENSMUSG00000001029	0
ENSMUSG00000001034	463
ENSMUSG00000001036	995
ENSMUSG00000001039	131
ENSMUSG00000001052	1662
ENSMUSG00000001053	9
ENSMUSG00000001054	436
ENSMUSG00000001056	708
ENSMUSG00000001062	279
ENSMUSG00000001065	261
ENSMUSG00000001076	0
ENSMUSG00000001082	835
ENSMUSG00000001089	2289
ENSMUSG00000001095	0
ENSMUSG00000001098	2309
ENSMUSG00000001100	1378
ENSMUSG00000001103	0
ENSMUSG00000001105	686
ENSMUSG00000001119	19091
ENSMUSG00000001120	170
ENSMUSG00000001123	613
ENSMUSG00000001127	1760
ENSMUSG00000001128	54
ENSMUSG00000001131	9342
ENSMUSG00000001134	109
ENSMUSG00000001138	194
ENSMUSG00000001143	326
ENSMUSG00000001150	1293
ENSMUSG00000001151	441
ENSMUSG00000001155	5
ENSMUSG00000001156	135
ENSMUSG00000001157	570
ENSMUSG00000001158	492
ENSMUSG00000001166	24
ENSMUSG00000001168	0
ENSMUSG00000001173	1371
ENSMUSG00000001175	8251
ENSMUSG00000001211	959
ENSMUSG00000001225	0
ENSMUSG00000001227	30
ENSMUSG00000001228	487
ENSMUSG00000001229	1118
ENSMUSG00000001240	11
ENSMUSG00000001247	4
ENSMUSG00000001248	1103
ENSMUSG00000001249	22
ENSMUSG00000001260	2
ENSMUSG00000001270	913
ENSMUSG00000001280	2071
ENSMUSG00000001281	129
ENSMUSG00000001285	308
ENSMUSG00000001288	2368
ENSMUSG00000001289	1242
ENSMUSG00000001300	1845
ENSMUSG00000001305	433
ENSMUSG00000001313	188
ENSMUSG00000001323	342
ENSMUSG00000001333	193
ENSMUSG00000001334	24
ENSMUSG00000001348	29
ENSMUSG00000001349	1295
ENSMUSG00000001366	410
ENSMUSG00000001376	894
ENSMUSG00000001380	1519
ENSMUSG00000001383	1093
ENSMUSG00000001403	338
ENSMUSG00000001415	1316
ENSMUSG00000001416	4477
ENSMUSG00000001418	2947
ENSMUSG00000001419	2276
ENSMUSG00000001420	7
ENSMUSG00000001424	4233
ENSMUSG00000001435	2678
ENSMUSG00000001436	287
ENSMUSG00000001440	8450
ENSMUSG00000001441	2666
ENSMUSG00000001444	0
ENSMUSG00000001445	773
ENSMUSG00000001467	2304
ENSMUSG00000001472	5886
ENSMUSG00000001473	3219
ENSMUSG00000001482	816
ENSMUSG00000001493	10
ENSMUSG00000001494	1
ENSMUSG00000001496	0
ENSMUSG00000001497	65
ENSMUSG00000001504	285
ENSMUSG00000001506	154040
ENSMUSG00000001507	809
ENSMUSG00000001508	6
ENSMUSG00000001510	5
ENSMUSG00000001517	458
ENSMUSG00000001518	207
ENSMUSG00000001520	30
ENSMUSG00000001521	1319
ENSMUSG00000001524	205
ENSMUSG00000001525	15748
ENSMUSG00000001542	1028
ENSMUSG00000001552	1452
ENSMUSG00000001555	5820
ENSMUSG00000001558	7
ENSMUSG00000001566	0
ENSMUSG00000001569	737
ENSMUSG00000001576	5607
ENSMUSG00000001583	2
ENSMUSG00000001588	0
ENSMUSG00000001604	215
ENSMUSG00000001622	0
ENSMUSG00000001627	1210
ENSMUSG00000001630	660
ENSMUSG00000001632	568
ENSMUSG00000001642	804
ENSMUSG00000001655	40
ENSMUSG00000001656	24
ENSMUSG00000001657	739
ENSMUSG00000001661	594
ENSMUSG00000001663	85
ENSMUSG00000001665	282
ENSMUSG00000001666	101
ENSMUSG00000001670	0
ENSMUSG00000001672	1
ENSMUSG00000001674	616
ENSMUSG00000001687	990
ENSMUSG00000001700	383
ENSMUSG00000001707	424
ENSMUSG00000001729	6665
ENSMUSG00000001739	5
ENSMUSG00000001741	24
ENSMUSG00000001750	822
ENSMUSG00000001751	863
ENSMUSG00000001755	371
ENSMUSG00000001761	1972
ENSMUSG00000001763	10
ENSMUSG00000001767	706
ENSMUSG00000001768	1071
ENSMUSG00000001773	51
ENSMUSG00000001774	1197
ENSMUSG00000001783	2384
ENSMUSG00000001785	757
ENSMUSG00000001786	300
ENSMUSG00000001794	6710
ENSMUSG00000001802	182
ENSMUSG00000001804	0
ENSMUSG00000001815	6
ENSMUSG00000001819	102
ENSMUSG00000001823	14
ENSMUSG00000001827	11
ENSMUSG00000001829	666
ENSMUSG00000001833	7531
ENSMUSG00000001844	560
ENSMUSG00000001847	4604
ENSMUSG00000001855	981
ENSMUSG00000001864	604
ENSMUSG00000001865	1
ENSMUSG00000001870	6764
ENSMUSG00000001891	2516
ENSMUSG00000001901	0
ENSMUSG00000001909	1011
ENSMUSG00000001910	1356
ENSMUSG00000001911	4425
ENSMUSG00000001918	740
ENSMUSG00000001924	10191
ENSMUSG00000001930	9
ENSMUSG00000001942	345
ENSMUSG00000001943	1
ENSMUSG00000001946	14
ENSMUSG00000001948	6
ENSMUSG00000001962	1102
ENSMUSG00000001964	1206
ENSMUSG00000001983	114
ENSMUSG00000001985	10
ENSMUSG00000001986	2581
ENSMUSG00000001988	8
ENSMUSG00000001995	634
ENSMUSG00000001998	384
ENSMUSG00000001999	261
ENSMUSG00000002006	181
ENSMUSG00000002007	4
ENSMUSG00000002010	1176
ENSMUSG00000002012	10
ENSMUSG00000002014	2121
ENSMUSG00000002015	2837
ENSMUSG00000002017	1183
ENSMUSG00000002020	9511
ENSMUSG00000002028	2175
ENSMUSG00000002031	1238
ENSMUSG00000002032	22
ENSMUSG00000002033	0
ENSMUSG00000002043	301
ENSMUSG00000002052	3120
ENSMUSG00000002055	339
ENSMUSG00000002057	4
ENSMUSG00000002058	248
ENSMUSG00000002059	1789
ENSMUSG00000002064	1183
ENSMUSG00000002068	517
ENSMUSG00000002076	14
ENSMUSG00000002083	390
ENSMUSG00000002100	0
ENSMUSG00000002102	2576
ENSMUSG00000002103	1168
ENSMUSG00000002104	13
ENSMUSG00000002105	1620
ENSMUSG00000002107	808
ENSMUSG00000002108	53
ENSMUSG00000002109	72
ENSMUSG00000002111	1
ENSMUSG00000002129	1379
ENSMUSG00000002147	1560
ENSMUSG00000002190	4
ENSMUSG00000002204	1
ENSMUSG00000002205	299
ENSMUSG00000002210	284
ENSMUSG00000002221	506
ENSMUSG00000002222	1148
ENSMUSG00000002227	487
ENSMUSG00000002228	31
ENSMUSG00000002233	3659
ENSMUSG00000002240	0
ENSMUSG00000002249	913
ENSMUSG00000002250	892
ENSMUSG00000002257	395
ENSMUSG00000002265	3970
ENSMUSG00000002266	407
ENSMUSG00000002274	244
ENSMUSG00000002279	366
ENSMUSG00000002280	380
ENSMUSG00000002289	83
ENSMUSG00000002297	575
ENSMUSG00000002307	398
ENSMUSG00000002308	229
ENSMUSG00000002319	1202
ENSMUSG00000002320	1164
ENSMUSG00000002324	2
ENSMUSG00000002325	418
ENSMUSG00000002326	95
ENSMUSG00000002329	418
ENSMUSG00000002332	828
ENSMUSG00000002341	0
ENSMUSG00000002342	729
ENSMUSG00000002343	292
ENSMUSG00000002345	382
ENSMUSG00000002346	283
ENSMUSG00000002365	3190
ENSMUSG00000002372	1282
ENSMUSG00000002379	630
ENSMUSG00000002384	21
ENSMUSG00000002393	329
ENSMUSG00000002395	804
ENSMUSG00000002396	179
ENSMUSG00000002409	315
ENSMUSG00000002413	1397
ENSMUSG00000002416	254
ENSMUSG00000002428	689
ENSMUSG00000002455	1518
ENSMUSG00000002458	633
ENSMUSG00000002459	11
ENSMUSG00000002475	19
ENSMUSG00000002477	539
ENSMUSG00000002486	220
ENSMUSG00000002489	637
ENSMUSG00000002496	1668
ENSMUSG00000002500	2
ENSMUSG00000002504	568
ENSMUSG00000002524	1851
ENSMUSG00000002546	2112
ENSMUSG00000002550	238
ENSMUSG00000002565	3
ENSMUSG00000002578	69
ENSMUSG00000002580	383
ENSMUSG00000002588	0
ENSMUSG00000002602	8538
ENSMUSG00000002603	563
ENSMUSG00000002608	706
ENSMUSG00000002617	75
ENSMUSG00000002625	767
ENSMUSG00000002633	0
ENSMUSG00000002635	209
ENSMUSG00000002658	1210
ENSMUSG00000002660	475
ENSMUSG00000002661	75
ENSMUSG00000002664	2
ENSMUSG00000002668	0
ENSMUSG00000002679	377
ENSMUSG00000002688	466
ENSMUSG00000002699	0
ENSMUSG00000002718	1726
ENSMUSG00000002728	623
ENSMUSG00000002731	430
ENSMUSG00000002732	703
ENSMUSG00000002733	781
ENSMUSG00000002741	3091
ENSMUSG00000002748	2870
ENSMUSG00000002763	580
ENSMUSG00000002767	469
ENSMUSG00000002768	930
ENSMUSG00000002769	5
ENSMUSG00000002771	122
ENSMUSG00000002778	3238
ENSMUSG00000002781	320
ENSMUSG00000002791	0
ENSMUSG00000002797	96
ENSMUSG00000002799	44
ENSMUSG00000002803	133
ENSMUSG00000002804	98
ENSMUSG00000002808	1307
ENSMUSG00000002812	3262
ENSMUSG00000002814	236
ENSMUSG00000002820	173
ENSMUSG00000002825	243
ENSMUSG00000002831	471
ENSMUSG00000002833	1252
ENSMUSG00000002835	315
ENSMUSG00000002844	1126
ENSMUSG00000002845	850
ENSMUSG00000002846	291
ENSMUSG00000002847	113
ENSMUSG00000002870	642
ENSMUSG00000002871	522
ENSMUSG00000002881	1307
ENSMUSG00000002885	521
ENSMUSG00000002897	600
ENSMUSG00000002900	7232
ENSMUSG00000002908	74
ENSMUSG00000002910	76
ENSMUSG00000002930	0
ENSMUSG00000002944	3
ENSMUSG00000002948	580
ENSMUSG00000002949	673
ENSMUSG00000002957	3042
ENSMUSG00000002963	480
ENSMUSG00000002968	1062
ENSMUSG00000002980	37
ENSMUSG00000002981	2415
ENSMUSG00000002983	337
ENSMUSG00000002984	1000
ENSMUSG00000002985	154
ENSMUSG00000002992	0
ENSMUSG00000002996	855
ENSMUSG00000002997	321
ENSMUSG00000003031	640
ENSMUSG00000003032	1875
ENSMUSG00000003033	1355
ENSMUSG00000003037	1131
ENSMUSG00000003038	428
ENSMUSG00000003039	1349
ENSMUSG00000003051	2
ENSMUSG00000003053	0
ENSMUSG00000003062	603
ENSMUSG00000003068	1171
ENSMUSG00000003070	56
ENSMUSG00000003072	2282
ENSMUSG00000003099	1249
ENSMUSG00000003119	997
ENSMUSG00000003123	78
ENSMUSG00000003131	3979
ENSMUSG00000003134	48
ENSMUSG00000003135	642
ENSMUSG00000003153	70
ENSMUSG00000003154	565
ENSMUSG00000003161	1507
ENSMUSG00000003166	967
ENSMUSG00000003184	654
ENSMUSG00000003190	72
ENSMUSG00000003198	90
ENSMUSG00000003199	925
ENSMUSG00000003200	1518
ENSMUSG00000003206	0
ENSMUSG00000003208	112
ENSMUSG00000003226	3905
ENSMUSG00000003227	5
ENSMUSG00000003228	522
ENSMUSG00000003233	1496
ENSMUSG00000003234	869
ENSMUSG00000003235	1648
ENSMUSG00000003269	809
ENSMUSG00000003271	8
ENSMUSG00000003273	110
ENSMUSG00000003279	8
ENSMUSG00000003282	267
ENSMUSG00000003283	55
ENSMUSG00000003299	430
ENSMUSG00000003308	660
ENSMUSG00000003309	1
ENSMUSG00000003316	6475
ENSMUSG00000003341	3
ENSMUSG00000003344	592
ENSMUSG00000003345	2208
ENSMUSG00000003346	878
ENSMUSG00000003348	1214
ENSMUSG00000003352	880
ENSMUSG00000003354	27
ENSMUSG00000003355	238
ENSMUSG00000003360	1382
ENSMUSG00000003363	3446
ENSMUSG00000003378	932
ENSMUSG00000003379	1
ENSMUSG00000003380	1389
ENSMUSG00000003382	430
ENSMUSG00000003402	3389
ENSMUSG00000003410	4
ENSMUSG00000003411	59
ENSMUSG00000003418	3
ENSMUSG00000003420	657
ENSMUSG00000003421	616
ENSMUSG00000003423	518
ENSMUSG00000003429	4594
ENSMUSG00000003435	3190
ENSMUSG00000003436	0
ENSMUSG00000003437	957
ENSMUSG00000003438	474
ENSMUSG00000003444	119
ENSMUSG00000003452	55
ENSMUSG00000003458	2992
ENSMUSG00000003464	1352
ENSMUSG00000003469	3
ENSMUSG00000003476	0
ENSMUSG00000003477	1
ENSMUSG00000003484	1
ENSMUSG00000003500	1055
ENSMUSG00000003505	0
ENSMUSG00000003518	1163
ENSMUSG00000003526	22
ENSMUSG00000003527	414
ENSMUSG00000003528	1886
ENSMUSG00000003531	329
ENSMUSG00000003534	1562
ENSMUSG00000003541	1177
ENSMUSG00000003545	1060
ENSMUSG00000003546	368
ENSMUSG00000003549	471
ENSMUSG00000003555	0
ENSMUSG00000003559	29
ENSMUSG00000003573	825
ENSMUSG00000003575	591
ENSMUSG00000003581	416
ENSMUSG00000003585	42
ENSMUSG00000003604	247
ENSMUSG00000003617	509
ENSMUSG00000003623	899
ENSMUSG00000003644	127
ENSMUSG00000003657	1
ENSMUSG00000003660	3202
ENSMUSG00000003662	518
ENSMUSG00000003665	40
ENSMUSG00000003680	164
ENSMUSG00000003721	977
ENSMUSG00000003731	2553
ENSMUSG00000003746	3128
ENSMUSG00000003752	128
ENSMUSG00000003762	337
ENSMUSG00000003778	1222
ENSMUSG00000003779	598
ENSMUSG00000003808	908
ENSMUSG00000003809	272
ENSMUSG00000003810	1551
ENSMUSG00000003812	272
ENSMUSG00000003813	684
ENSMUSG00000003814	21485
ENSMUSG00000003824	73
ENSMUSG00000003847	6323
ENSMUSG00000003848	613
ENSMUSG00000003849	1093
ENSMUSG00000003863	64
ENSMUSG00000003865	1236
ENSMUSG00000003868	750
ENSMUSG00000003872	5
ENSMUSG00000003873	1995
ENSMUSG00000003882	0
ENSMUSG00000003923	388
ENSMUSG00000003929	144
ENSMUSG00000003934	17
ENSMUSG00000003948	468
ENSMUSG00000003949	22
ENSMUSG00000003955	1162
ENSMUSG00000003970	10243
ENSMUSG00000003974	3
ENSMUSG00000003992	584
ENSMUSG00000004018	87
ENSMUSG00000004031	0
ENSMUSG00000004032	483
ENSMUSG00000004035	35
ENSMUSG00000004038	0
ENSMUSG00000004040	6154
ENSMUSG00000004043	562
ENSMUSG00000004044	12119
ENSMUSG00000004054	270
ENSMUSG00000004056	1598
ENSMUSG00000004069	848
ENSMUSG00000004070	511
ENSMUSG00000004071	958
ENSMUSG00000004085	1553
ENSMUSG00000004096	1168
ENSMUSG00000004098	585
ENSMUSG00000004099	1445
ENSMUSG00000004100	682
ENSMUSG00000004105	7562
ENSMUSG00000004110	2
ENSMUSG00000004113	87
ENSMUSG00000004127	346
ENSMUSG00000004151	273
ENSMUSG00000004187	79
ENSMUSG00000004207	25699
ENSMUSG00000004221	1344
ENSMUSG00000004231	1
ENSMUSG00000004233	300
ENSMUSG00000004263	156
ENSMUSG00000004264	1672
ENSMUSG00000004266	8
ENSMUSG00000004267	1210
ENSMUSG00000004268	685
ENSMUSG00000004270	1001
ENSMUSG00000004285	1038
ENSMUSG00000004296	0
ENSMUSG00000004317	2001
ENSMUSG00000004319	378
ENSMUSG00000004328	0
ENSMUSG00000004341	0
ENSMUSG00000004344	0
ENSMUSG00000004347	104
ENSMUSG00000004356	2099
ENSMUSG00000004359	0
ENSMUSG00000004360	6
ENSMUSG00000004364	2431
ENSMUSG00000004366	1
ENSMUSG00000004371	56
ENSMUSG00000004383	1745
ENSMUSG00000004393	708
ENSMUSG00000004394	1168
ENSMUSG00000004415	2
ENSMUSG00000004446	973
ENSMUSG00000004451	1279
ENSMUSG00000004455	561
ENSMUSG00000004460	2131
ENSMUSG00000004462	327
ENSMUSG00000004473	79
ENSMUSG00000004500	166
ENSMUSG00000004508	372
ENSMUSG00000004530	1600
ENSMUSG00000004535	3300
ENSMUSG00000004540	1
ENSMUSG00000004542	0
ENSMUSG00000004552	0
ENSMUSG00000004558	117
ENSMUSG00000004561	245
ENSMUSG00000004562	2145
ENSMUSG00000004565	780
ENSMUSG00000004567	989
ENSMUSG00000004568	1149
ENSMUSG00000004591	1677
ENSMUSG00000004609	3
ENSMUSG00000004610	190
ENSMUSG00000004612	0
ENSMUSG00000004626	462
ENSMUSG00000004630	2
ENSMUSG00000004631	508
ENSMUSG00000004633	4
ENSMUSG00000004637	205
ENSMUSG00000004642	373
ENSMUSG00000004651	0
ENSMUSG00000004654	0
ENSMUSG00000004655	4495
ENSMUSG00000004661	66
ENSMUSG00000004665	8146
ENSMUSG00000004667	955
ENSMUSG00000004668	2
ENSMUSG00000004677	3645
ENSMUSG00000004698	159
ENSMUSG00000004707	0
ENSMUSG00000004709	0
ENSMUSG00000004730	6
ENSMUSG00000004748	9
ENSMUSG00000004768	1065
ENSMUSG00000004771	1923
ENSMUSG00000004788	725
ENSMUSG00000004789	3164
ENSMUSG00000004791	52
ENSMUSG00000004798	1295
ENSMUSG00000004814	0
ENSMUSG00000004815	366
ENSMUSG00000004821	0
ENSMUSG00000004837	0
ENSMUSG00000004842	1
ENSMUSG00000004843	1720
ENSMUSG00000004846	4793
ENSMUSG00000004849	2066
ENSMUSG00000004864	509
ENSMUSG00000004865	1412
ENSMUSG00000004872	6
ENSMUSG00000004880	411
ENSMUSG00000004885	1756
ENSMUSG00000004891	1595
ENSMUSG00000004892	12
ENSMUSG00000004894	0
ENSMUSG00000004895	520
ENSMUSG00000004896	259
ENSMUSG00000004897	5039
ENSMUSG00000004902	4
ENSMUSG00000004929	696
ENSMUSG00000004931	510
ENSMUSG00000004933	17
ENSMUSG00000004934	407
ENSMUSG00000004936	1880
ENSMUSG00000004937	1621
ENSMUSG00000004939	0
ENSMUSG00000004945	663
ENSMUSG00000004947	339
ENSMUSG00000004948	0
ENSMUSG00000004951	556
ENSMUSG00000004952	576
ENSMUSG00000004961	5
ENSMUSG00000004980	10009
ENSMUSG00000004988	2
ENSMUSG00000004994	209
ENSMUSG00000004996	276
ENSMUSG00000005034	1615
ENSMUSG00000005043	615
ENSMUSG00000005045	60
ENSMUSG00000005054	1661
ENSMUSG00000005057	37
ENSMUSG00000005069	1069
ENSMUSG00000005078	467
ENSMUSG00000005087	9257
ENSMUSG00000005089	24
ENSMUSG00000005102	628
ENSMUSG00000005103	7083
ENSMUSG00000005107	111
ENSMUSG00000005124	2901
ENSMUSG00000005125	624
ENSMUSG00000005131	28
ENSMUSG00000005142	2199
ENSMUSG00000005148	211
ENSMUSG00000005150	203
ENSMUSG00000005161	3741
ENSMUSG00000005198	4251
ENSMUSG00000005202	0
ENSMUSG00000005204	1695
ENSMUSG00000005220	5
ENSMUSG00000005225	202
ENSMUSG00000005232	0
ENSMUSG00000005233	243
ENSMUSG00000005237	4
ENSMUSG00000005251	2
ENSMUSG00000005262	1270
ENSMUSG00000005267	125
ENSMUSG00000005268	33
ENSMUSG00000005299	909
ENSMUSG00000005312	2459
ENSMUSG00000005320	1
ENSMUSG00000005338	94
ENSMUSG00000005339	0
ENSMUSG00000005354	1941
ENSMUSG00000005355	5
ENSMUSG00000005357	122
ENSMUSG00000005360	157
ENSMUSG00000005362	578
ENSMUSG00000005364	0
ENSMUSG00000005370	793
ENSMUSG00000005371	1666
ENSMUSG00000005373	0
ENSMUSG00000005374	553
ENSMUSG00000005378	408
ENSMUSG00000005397	12132
ENSMUSG00000005410	487
ENSMUSG00000005413	4691
ENSMUSG00000005417	6034
ENSMUSG00000005442	3511
ENSMUSG00000005447	408
ENSMUSG00000005465	19
ENSMUSG00000005469	1642
ENSMUSG00000005470	144
ENSMUSG00000005474	0
ENSMUSG00000005481	1244
ENSMUSG00000005483	1130
ENSMUSG00000005493	4
ENSMUSG00000005501	960
ENSMUSG00000005503	0
ENSMUSG00000005505	124
ENSMUSG00000005506	2773
ENSMUSG00000005510	549
ENSMUSG00000005514	1698
ENSMUSG00000005533	2808
ENSMUSG00000005534	1110
ENSMUSG00000005540	1
ENSMUSG00000005547	0
ENSMUSG00000005553	2
ENSMUSG00000005566	4143
ENSMUSG00000005575	1811
ENSMUSG00000005580	189
ENSMUSG00000005583	340
ENSMUSG00000005609	1380
ENSMUSG00000005610	23130
ENSMUSG00000005611	170
ENSMUSG00000005615	1475
ENSMUSG00000005621	690
ENSMUSG00000005625	1868
ENSMUSG00000005628	13
ENSMUSG00000005640	0
ENSMUSG00000005649	2
ENSMUSG00000005656	1637
ENSMUSG00000005667	1071
ENSMUSG00000005672	2
ENSMUSG00000005674	104
ENSMUSG00000005677	2
ENSMUSG00000005681	5
ENSMUSG00000005682	480
ENSMUSG00000005683	4387
ENSMUSG00000005686	330
ENSMUSG00000005687	892
ENSMUSG00000005696	0
ENSMUSG00000005698	1062
ENSMUSG00000005699	89
ENSMUSG00000005705	4
ENSMUSG00000005716	0
ENSMUSG00000005718	45
ENSMUSG00000005732	927
ENSMUSG00000005763	0
ENSMUSG00000005774	319
ENSMUSG00000005779	2071
ENSMUSG00000005800	5
ENSMUSG00000005802	1751
ENSMUSG00000005803	872
ENSMUSG00000005804	784
ENSMUSG00000005813	971
ENSMUSG00000005823	944
ENSMUSG00000005824	0
ENSMUSG00000005836	68
ENSMUSG00000005846	1919
ENSMUSG00000005864	1
ENSMUSG00000005871	2380
ENSMUSG00000005873	3103
ENSMUSG00000005881	2562
ENSMUSG00000005882	404
ENSMUSG00000005883	1
ENSMUSG00000005886	1053
ENSMUSG00000005891	0
ENSMUSG00000005892	1
ENSMUSG00000005893	645
ENSMUSG00000005897	433
ENSMUSG00000005899	678
ENSMUSG00000005907	263
ENSMUSG00000005917	1
ENSMUSG00000005936	1855
ENSMUSG00000005947	3
ENSMUSG00000005949	578
ENSMUSG00000005950	119
ENSMUSG00000005951	70
ENSMUSG00000005952	3
ENSMUSG00000005958	751
ENSMUSG00000005968	232
ENSMUSG00000005973	4086
ENSMUSG00000005980	43
ENSMUSG00000005981	1561
ENSMUSG00000005982	555
ENSMUSG00000005983	25
ENSMUSG00000005986	156
ENSMUSG00000005994	0
ENSMUSG00000006005	5246
ENSMUSG00000006007	0
ENSMUSG00000006010	984
ENSMUSG00000006014	1010
ENSMUSG00000006019	282
ENSMUSG00000006021	175
ENSMUSG00000006024	3302
ENSMUSG00000006050	1020
ENSMUSG00000006056	0
ENSMUSG00000006057	596
ENSMUSG00000006058	736
ENSMUSG00000006095	869
ENSMUSG00000006127	650
ENSMUSG00000006134	1196
ENSMUSG00000006143	3
ENSMUSG00000006154	6
ENSMUSG00000006169	2910
ENSMUSG00000006179	1
ENSMUSG00000006191	149
ENSMUSG00000006200	0
ENSMUSG00000006204	3
ENSMUSG00000006205	1971
ENSMUSG00000006215	400
ENSMUSG00000006216	1
ENSMUSG00000006218	9
ENSMUSG00000006219	926
ENSMUSG00000006221	86
ENSMUSG00000006235	10
ENSMUSG00000006241	66
ENSMUSG00000006262	1727
ENSMUSG00000006269	2
ENSMUSG00000006270	0
ENSMUSG00000006273	2612
ENSMUSG00000006276	1249
ENSMUSG00000006281	904
ENSMUSG00000006288	358
ENSMUSG00000006289	385
ENSMUSG00000006299	1959
ENSMUSG00000006301	3610
ENSMUSG00000006304	6295
ENSMUSG00000006307	1246
ENSMUSG00000006310	12
ENSMUSG00000006311	0
ENSMUSG00000006313	10
ENSMUSG00000006315	947
ENSMUSG00000006333	10166
